Data; Group; Nome_POD; CURL
dom 05 mar 2023 18:24:32 -03; Group 1; vote-79787c6c8b-qpzmg; 00.55
dom 05 mar 2023 18:24:33 -03; Group 1; vote-79787c6c8b-qpzmg; 00.51
dom 05 mar 2023 18:24:34 -03; Group 1; vote-79787c6c8b-qpzmg; 00.51
dom 05 mar 2023 18:24:35 -03; Group 1; vote-79787c6c8b-qpzmg; 00.34
dom 05 mar 2023 18:24:36 -03; Group 1; vote-79787c6c8b-qpzmg; 00.33
dom 05 mar 2023 18:24:36 -03; Group 1; vote-79787c6c8b-qpzmg; 00.33
dom 05 mar 2023 18:24:37 -03; Group 1; vote-79787c6c8b-qpzmg; 00.27
dom 05 mar 2023 18:24:38 -03; Group 1; vote-79787c6c8b-qpzmg; 00.26
dom 05 mar 2023 18:24:38 -03; Group 1; vote-79787c6c8b-qpzmg; 00.27
dom 05 mar 2023 18:24:39 -03; Group 1; vote-79787c6c8b-qpzmg; 00.28
dom 05 mar 2023 18:24:40 -03; Group 1; vote-79787c6c8b-qpzmg; 00.55
dom 05 mar 2023 18:24:40 -03; Group 1; vote-79787c6c8b-qpzmg; 00.29
dom 05 mar 2023 18:24:41 -03; Group 1; vote-79787c6c8b-qpzmg; 00.27
dom 05 mar 2023 18:24:42 -03; Group 1; vote-79787c6c8b-qpzmg; 00.50
dom 05 mar 2023 18:24:43 -03; Group 1; vote-79787c6c8b-qpzmg; 00.51
dom 05 mar 2023 18:24:44 -03; Group 1; vote-79787c6c8b-qpzmg; 00.28
dom 05 mar 2023 18:24:44 -03; Group 1; vote-79787c6c8b-qpzmg; 00.29
dom 05 mar 2023 18:24:45 -03; Group 1; vote-79787c6c8b-qpzmg; 00.33
dom 05 mar 2023 18:24:46 -03; Group 1; vote-79787c6c8b-qpzmg; 00.51
dom 05 mar 2023 18:24:47 -03; Group 1; vote-79787c6c8b-qpzmg; 00.54
dom 05 mar 2023 18:24:48 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.354
dom 05 mar 2023 18:24:48 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.317
dom 05 mar 2023 18:24:49 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.342
dom 05 mar 2023 18:24:50 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.368
dom 05 mar 2023 18:24:51 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.309
dom 05 mar 2023 18:24:52 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.563
dom 05 mar 2023 18:24:52 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.300
dom 05 mar 2023 18:24:53 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.287
dom 05 mar 2023 18:24:54 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.299
dom 05 mar 2023 18:24:54 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.340
dom 05 mar 2023 18:24:55 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.297
dom 05 mar 2023 18:24:56 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.330
dom 05 mar 2023 18:24:57 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.327
dom 05 mar 2023 18:24:57 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.303
dom 05 mar 2023 18:24:58 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.303
dom 05 mar 2023 18:24:59 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.314
dom 05 mar 2023 18:24:59 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.342
dom 05 mar 2023 18:25:00 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.301
dom 05 mar 2023 18:25:01 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.301
dom 05 mar 2023 18:25:02 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.298
dom 05 mar 2023 18:25:02 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.314
dom 05 mar 2023 18:25:03 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.280
dom 05 mar 2023 18:25:04 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.294
dom 05 mar 2023 18:25:04 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.286
dom 05 mar 2023 18:25:05 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.350
dom 05 mar 2023 18:25:06 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.545
dom 05 mar 2023 18:25:07 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.315
dom 05 mar 2023 18:25:07 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.284
dom 05 mar 2023 18:25:08 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.327
dom 05 mar 2023 18:25:09 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.324
